dim,icc,rho_arat,rho_fma,cohens_d,abs_d,stream
171,0.15198146,0.053151048145376203,0.07672106282265498,0.019209597259759903,0.019209597259759903,gravity
172,0.20195276,0.06486775551289313,0.08206182507345892,0.09525985270738602,0.09525985270738602,gravity
173,0.22107208,0.06651933738012243,0.07736139748000594,0.16410094499588013,0.16410094499588013,gravity
174,0.21288984,0.05574417879392327,0.06035154145532703,0.22266878187656403,0.22266878187656403,gravity
175,0.19236143,0.022863529946341537,0.023521471743151137,0.2702427804470062,0.2702427804470062,gravity
176,0.17226739,-0.018796132127046897,-0.023025753729428965,0.3076208233833313,0.3076208233833313,gravity
177,0.15626173,-0.03830539453994386,-0.046137349423792655,0.3360905349254608,0.3360905349254608,gravity
178,0.13815558,-0.043049530545810656,-0.0577816959645333,0.35697194933891296,0.35697194933891296,gravity
179,0.102603056,-0.05578289379315509,-0.0717499623667952,0.37223222851753235,0.37223222851753235,gravity
180,0.03697899,-0.05048358469830405,-0.06932937362584293,0.38450413942337036,0.38450413942337036,gravity
181,-0.05562239,-0.052612909656053954,-0.0732224227382882,0.39759355783462524,0.39759355783462524,gravity
182,-0.15582833,-0.04884671453078284,-0.06768832272862227,0.4162965714931488,0.4162965714931488,gravity
183,-0.24031305,-0.0400839616046535,-0.05864784912423506,0.445247083902359,0.445247083902359,gravity
184,-0.29239273,-0.039740172411474976,-0.05873446444020524,0.48691022396087646,0.48691022396087646,gravity
185,-0.3034524,-0.042648443153769026,-0.06489961889479674,0.5394374132156372,0.5394374132156372,gravity
186,-0.27173358,-0.04138788277878108,-0.06454155736538432,0.5961901545524597,0.5961901545524597,gravity
187,-0.20386721,-0.037341391059071624,-0.06281002439701623,0.648373007774353,0.648373007774353,gravity
188,-0.11570614,-0.019963002203893847,-0.0485850054509856,0.6894585490226746,0.6894585490226746,gravity
189,-0.027659755,-0.020564633291956274,-0.04853860438885871,0.7143972516059875,0.7143972516059875,gravity
190,0.04835859,-0.026534486173502375,-0.05261648439877605,0.7207619547843933,0.7207619547843933,gravity
191,0.11043842,-0.04072430769194775,-0.061991819001512245,0.7083099484443665,0.7083099484443665,gravity
192,0.1596235,-0.047345346860573005,-0.06205678048848988,0.6773578524589539,0.6773578524589539,gravity
193,0.19441132,-0.028741241129715912,-0.035247020142613814,0.6285816431045532,0.6285816431045532,gravity
194,0.21027371,-0.008977234021873602,-0.00650388220811774,0.5629868507385254,0.5629868507385254,gravity
195,0.20383526,0.010364005294357269,0.020424200846181868,0.48213425278663635,0.48213425278663635,gravity
196,0.17850801,0.01165708626869994,0.0253960746530771,0.38885194063186646,0.38885194063186646,gravity
197,0.14622875,-0.0017522408652320136,0.014661188930023319,0.2884593904018402,0.2884593904018402,gravity
198,0.12218935,-0.0024374963516351654,0.013604018064565892,0.19124948978424072,0.19124948978424072,gravity
199,0.1149367,0.019088043221254795,0.027825170255419293,0.10916496068239212,0.10916496068239212,gravity
200,0.11909952,0.011993906762016742,0.014524305796749019,0.04982126131653786,0.04982126131653786,gravity
201,0.11944663,-0.003099522838499227,-0.007043681230860448,0.017051642760634422,0.017051642760634422,gravity
202,0.1008898,-0.0260149308838114,-0.03787332025899525,0.009365296922624111,0.009365296922624111,gravity
203,0.05844018,-0.04559155739537172,-0.06295618774271591,0.02163194864988327,0.02163194864988327,gravity
204,-0.00083884946,-0.05000816450773734,-0.07400814739030338,0.046859852969646454,0.046859852969646454,gravity
205,-0.0640195,-0.05614681478593416,-0.08377247756386992,0.0770910456776619,0.0770910456776619,gravity
206,-0.11942621,-0.05953128001877955,-0.08973192064303226,0.10358840972185135,0.10358840972185135,gravity
207,-0.15989272,-0.04262134265430676,-0.07315746125131058,0.11692216992378235,0.11692216992378235,gravity
208,-0.1826557,-0.017623841950307497,-0.045353171473848375,0.10621300339698792,0.10621300339698792,gravity
209,-0.18979055,-0.009503758011426309,-0.036570997115300805,0.06406821310520172,0.06406821310520172,gravity
210,-0.18564616,0.005679490387307477,-0.02211861296484845,-0.008292782120406628,0.008292782120406628,gravity
211,-0.17402615,0.014090711120411924,-0.010475813126178703,-0.1027495414018631,0.1027495414018631,gravity
212,-0.15696706,0.030139626901969124,0.009706328845907936,-0.2050412893295288,0.2050412893295288,gravity
