dim,rho_arat,rho_fma,stream
404,-0.10130553848989417,-0.10851275053888709,gravity
405,-0.10146349568675997,-0.10817402278536088,gravity
406,-0.10114603269305909,-0.10789329635949327,gravity
407,-0.10106318259470301,-0.10754064828732895,gravity
408,-0.10039496170796185,-0.10673404315735668,gravity
409,-0.10058234230424383,-0.10663969433103204,gravity
410,-0.10034308360899122,-0.10620120429393301,gravity
411,-0.10070623030178566,-0.10637520827690881,gravity
412,-0.10136670818868043,-0.1070951980909109,gravity
413,-0.10119403929210653,-0.10678740437880262,gravity
414,-0.10111506069367364,-0.1066744951276272,gravity
415,-0.10199466547622049,-0.10728466909459568,gravity
416,-0.10124978889100036,-0.10670774922215147,gravity
417,-0.10127379219052408,-0.10691423394861609,gravity
418,-0.10137754838846535,-0.10695908830867208,gravity
419,-0.1009671693966081,-0.10652910513296297,gravity
420,-0.1010074329958092,-0.10642547609421293,gravity
421,-0.10035237520880685,-0.1057000728229627,gravity
422,-0.10019209511198714,-0.10548198783096638,gravity
423,-0.10024010171103458,-0.10565289840980038,gravity
424,-0.09974764692080587,-0.10534974480390476,gravity
425,-0.09932255622924054,-0.10482231939772922,gravity
426,-0.09935507682859528,-0.10483391966326093,gravity
427,-0.09935507682859528,-0.10483391966326093,gravity
428,0.04600425928718288,0.005446711342660313,gravity
429,0.04600425928718288,0.005446711342660313,gravity
430,0.04441617001869377,0.004149801656214006,gravity
431,0.04398565922723597,0.00437716686063572,gravity
432,0.040980600986862376,0.00173849312768712,gravity
433,0.0391160866238581,8.042850768659273e-05,gravity
434,0.03836501563876086,-2.4747233134336226e-05,gravity
435,0.03984470290940087,0.0013688313327429728,gravity
436,0.040125773803823865,0.001665798130355007,gravity
437,0.038447091437132305,-3.8667551772400354e-05,gravity
438,0.036152066282670224,-0.0022164240675939884,gravity
439,0.036141226082885315,-0.0016820385020994153,gravity
440,0.035418029897234984,-0.002071034072929763,gravity
441,0.03493331810685264,-0.0020702607218943147,gravity
442,0.036349512778752494,-0.00017168392986945756,gravity
443,0.035458293496436075,-0.000883166882481624,gravity
444,0.03302776584466264,-0.003169965894301381,gravity
445,0.033109841643034085,-0.002716008836493401,gravity
446,0.031741653570181695,-0.003707444863937746,gravity
447,0.032289083659319574,-0.003087217333508444,gravity
448,0.030241834499941122,-0.004645519669936178,gravity
449,0.026307616278003935,-0.00697330628663468,gravity
450,0.02646944497479292,-0.00667479278695175,gravity
451,0.027620829051947147,-0.004888351895066853,gravity
452,0.02707262466282463,-0.0047870429094231635,gravity
453,0.023911932125539128,-0.006755221294638342,gravity
454,0.02432308541738102,-0.005401083631568882,gravity
455,0.022383463955867017,-0.006048378448238864,gravity
456,0.023011421243407076,-0.005217799436167703,gravity
457,0.02011011920097475,-0.007420303185123628,gravity
458,0.01744343005388723,-0.009588006137484392,gravity
459,0.016963364063412707,-0.00932506678543207,gravity
460,0.014168915418860192,-0.01183149749131906,gravity
461,0.01673262266799108,-0.008728039786066209,gravity
462,0.019128306820455885,-0.005186865394749784,gravity
463,0.02039119009539774,-0.0034127981194320553,gravity
464,0.019408603414894237,-0.0031962598295066135,gravity
465,0.022114781861198207,0.0006898291236196223,gravity
466,0.023302558037630337,0.002641767137090392,gravity
467,0.024052854722742944,0.003917022994544155,gravity
468,0.02731807775795434,0.00793922172990924,gravity
469,0.03074125799003155,0.011341192934845024,gravity
470,0.035018491105162634,0.016265892328577933,gravity
471,0.036123417183238686,0.018702721441274602,gravity
472,0.04046027139718676,0.02452373468509175,gravity
473,0.037396366357980805,0.02287572362855205,gravity
474,0.03864144073327602,0.02575181612938319,gravity
475,0.04410490142486997,0.0311598599202711,gravity
476,0.04749556105759245,0.03463839287771624,gravity
477,0.044337965720245495,0.03342809850724011,gravity
478,0.04379827863095397,0.03365855711580361,gravity
479,0.04181684497026961,0.0323647408334991,gravity
480,0.04399417652706697,0.03552310646226876,gravity
481,0.046081689285646515,0.03885856947815601,gravity
482,0.04693419356873111,0.039567732377661834,gravity
483,0.0438114417306928,0.03689657790122442,gravity
484,0.04257720755518249,0.03653696966974109,gravity
485,0.042581079055105664,0.03710074257458269,gravity
486,0.041174175983021456,0.036470461480692565,gravity
487,0.03909982632418073,0.03499954781127045,gravity
488,0.0367823464701642,0.03366861067926443,gravity
489,0.030086974503013852,0.027412974153525508,gravity
490,0.026759033169046913,0.02460648324588469,gravity
491,0.024115573021498485,0.023001006496294628,gravity
492,0.018830201326370897,0.01857047841421299,gravity
493,0.0136106451299374,0.014434597076637051,gravity
494,0.012333824455272095,0.01324286313101167,gravity
495,0.008391088933503902,0.009127088920357379,gravity
496,0.005750725985894019,0.007242432446970587,gravity
497,0.0036337898278982947,0.005414230599171498,gravity
498,-0.0006535091870330621,0.000989115974338001,gravity
499,-0.003726705826054654,-0.0018428955174726008,gravity
500,-0.005015915300474142,-0.0035396276892455283,gravity
501,-0.008061237140048826,-0.006162834401485168,gravity
502,-0.011747679366902391,-0.009605019860264248,gravity
503,-0.013801122926157936,-0.011231377087811408,gravity
504,-0.019050102522007614,-0.01618933057606858,gravity
