dim,icc,SEM,MDC,stream
411,0.23208395,0.00229058,0.006349163709440306,gravity
412,0.23128513,0.0022933339,0.006356797188591917,gravity
413,0.23054771,0.0022958524,0.006363778195015909,gravity
414,0.22987142,0.0022981353,0.0063701060833386645,gravity
415,0.22919506,0.002300426,0.0063764552689908075,gravity
416,0.2285368,0.0023026553,0.006382634721381464,gravity
417,0.22797102,0.0023045319,0.006387836432741117,gravity
418,0.22740468,0.0023064148,0.006393055569188452,gravity
419,0.22683835,0.0023083047,0.006398294066844322,gravity
420,0.22635405,0.00230989,0.00640268841580808,gravity
421,0.22588594,0.002311418,0.006406924002861853,gravity
422,0.22541767,0.0023129503,0.006411171206640746,gravity
423,0.22499256,0.0023143284,0.0064149911730846405,gravity
424,0.22461064,0.002315551,0.00641838002995183,gravity
425,0.22422875,0.0023167764,0.006421776631302433,gravity
426,0.22391033,0.0023178002,0.0064246143391,gravity
427,0.22391033,0.0023178002,0.0064246143391,gravity
428,0.16801777,0.004307805,0.011940626522875442,gravity
429,0.16801777,0.004307805,0.011940626522875442,gravity
430,0.17296262,0.0042307866,0.011727142093088515,gravity
431,0.17917193,0.0041392,0.0114732766360344,gravity
432,0.18569289,0.0040485817,0.011222095933230427,gravity
433,0.19246393,0.0039589345,0.010973606438412777,gravity
434,0.19949675,0.0038702632,0.01072782234980104,gravity
435,0.20687452,0.003782675,0.010485039893885799,gravity
436,0.21457407,0.0036962489,0.01024547914307073,gravity
437,0.22247636,0.003611022,0.010009242066387451,gravity
438,0.2307471,0.0035270106,0.009776374485362827,gravity
439,0.23939021,0.0034443047,0.009547125514213335,gravity
440,0.24820767,0.0033630468,0.009321890121593086,gravity
441,0.25735974,0.003283182,0.009100515999328271,gravity
442,0.26688045,0.0032047932,0.008883233545800456,gravity
443,0.27661723,0.0031280378,0.008670478388201668,gravity
444,0.28656262,0.0030529185,0.008462258271015323,gravity
445,0.29683954,0.002979483,0.008258705495833076,gravity
446,0.3073668,0.0029078752,0.008060218903550739,gravity
447,0.31791022,0.0028381522,0.00786695661070468,gravity
448,0.32870305,0.0027703606,0.007679047692018462,gravity
449,0.33969477,0.0027046655,0.007496950362760742,gravity
450,0.35056338,0.002641068,0.0073206672044259895,gravity
451,0.36148924,0.0025796783,0.007150503478735435,gravity
452,0.37245402,0.002520708,0.006987045830307681,gravity
453,0.38322577,0.0024641363,0.006830237466264357,gravity
454,0.3937614,0.00240996,0.006680068060627579,gravity
455,0.40412524,0.0023585623,0.00653760118911952,gravity
456,0.4141719,0.0023100427,0.006403111780901372,gravity
457,0.42369434,0.0022638827,0.006275162588926242,gravity
458,0.43280667,0.0022208646,0.006155922713923635,gravity
459,0.44139212,0.0021812296,0.0060460601175879964,gravity
460,0.4492872,0.002143972,0.00594278743126395,gravity
461,0.4565264,0.0021099476,0.005848476402996994,gravity
462,0.46301836,0.0020795935,0.005764339044441401,gravity
463,0.46871045,0.0020520845,0.005688088151495606,gravity
464,0.4736119,0.002027284,0.005619344244472329,gravity
465,0.4776158,0.0020062886,0.005561148323858752,gravity
466,0.48069248,0.0019888033,0.005512681410533857,gravity
467,0.48305446,0.0019729063,0.005468617236029752,gravity
468,0.48446563,0.0019607572,0.005434941640651745,gravity
469,0.4848838,0.0019524373,0.005411880182479264,gravity
470,0.48472863,0.0019450806,0.005391488312276908,gravity
471,0.48374382,0.0019406822,0.005379296559262613,gravity
472,0.48184234,0.0019398092,0.005376876730882585,gravity
473,0.47937122,0.0019404347,0.0053786105271068675,gravity
474,0.47642142,0.0019422746,0.0053837105921217135,gravity
475,0.4726939,0.0019472305,0.0053974476922638865,gravity
476,0.4683478,0.0019545117,0.0054176301387272585,gravity
477,0.46398672,0.0019609064,0.005435355325140769,gravity
478,0.4590124,0.0019699822,0.005460511988763512,gravity
479,0.45346174,0.0019816798,0.00549293620469656,gravity
480,0.448111,0.0019918124,0.005521022219170602,gravity
481,0.44244954,0.002003417,0.0055531882856565224,gravity
482,0.43637276,0.0020172393,0.005591502181225824,gravity
483,0.43037137,0.00203063,0.005628618908734064,gravity
484,0.42449716,0.0020434104,0.005664044757363608,gravity
485,0.41834027,0.002058075,0.005704692969308576,gravity
486,0.41208535,0.0020736812,0.00574795107216402,gravity
487,0.40636042,0.0020865619,0.005783654431449228,gravity
488,0.40045404,0.0021010633,0.005823850236488102,gravity
489,0.39439607,0.0021171432,0.005868421674655816,gravity
490,0.3889289,0.0021302162,0.005904658112549345,gravity
491,0.38349652,0.002143807,0.005942329861368913,gravity
